# Site ID, Site Name, Latitude, Longitude, Altitude (m)
PL0003R,Station_PL0003R,50.736443,15.739500,
PL0004R,Station_PL0004R,54.753895,17.534264,
PL0005R,Station_PL0005R,54.150002,22.066668,
RS0005R,Station_RS0005R,43.400002,21.950001,
SE0005R,Station_SE0005R,63.849998,15.333333,
SE0013R,Station_SE0013R,67.883331,21.066668,
SE0014R,Station_SE0014R,57.394001,11.914000,
SE0018R,Station_SE0018R,57.164501,14.782500,
SE0019R,Station_SE0019R,57.952499,12.403000,
SE0020R,Station_SE0020R,56.042900,13.148000,
SE0022R,Station_SE0022R,60.085800,17.505280,
SE0023R,Station_SE0023R,60.086441,17.479456,
SE0032R,Station_SE0032R,57.816666,15.566667,
SE0035R,Station_SE0035R,64.250000,19.766666,
SE0039R,Station_SE0039R,59.728001,15.472000,
SI0008R,Station_SI0008R,45.566666,14.866667,
SI0031R,Station_SI0031R,46.428612,15.003333,
SK0002R,Station_SK0002R,48.933334,19.583332,
SK0004R,Station_SK0004R,49.150002,20.283333,
SK0006R,Station_SK0006R,49.049999,22.266666,
SK0007R,Station_SK0007R,47.959999,17.860556,
TW0100R,Station_TW0100R,23.469999,120.870003,
US0008R,Station_US0008R,71.323013,-156.611465,
US0035R,Station_US0035R,40.049999,-88.366669,
US1200R,Station_US1200R,19.536230,-155.576157,
US3446C,Station_US3446C,36.200001,-81.699997,
US6004G,Station_US6004G,-89.996948,-24.799999,
US9050R,Station_US9050R,40.445000,-106.739998,
VN0001R,Station_VN0001R,21.573099,103.515701,
