# Site ID, Site Name, Latitude, Longitude, Altitude (m)
DIN431,Dinosaur NM,40.437300,-109.304600,1463.0
DUK008,Duke Forest,35.974500,-79.099000,164.0
EGB181,Egbert,44.231071,-79.783115,227.0
ESP127,Edgar Evins,36.038930,-85.733050,302.0
EVE419,Everglades NP,25.391223,-80.680819,2.0
FOR605,Fortification Creek,44.339500,-105.919800,1408.0
GAS153,Georgia Station,33.181173,-84.410054,265.0
GAS253,Georgia Station Collocated,33.181173,-84.410054,265.0
GLR468,Glacier NP,48.510301,-113.996807,976.0
GRB411,Great Basin NP,39.005121,-114.215932,2060.0
GRC474,Grand Canyon NP,36.058642,-112.183575,2073.0
GRS420,Great Smoky NP - Look Rock,35.633482,-83.941606,793.0
GTH161,Gothic,38.956270,-106.985870,2915.0
HOW132,Howland,45.215607,-68.708510,66.0
HOW191,Howland Ameriflux,45.203963,-68.740041,68.0
HOX148,Hoxeyville,44.180890,-85.738980,297.0
HVT424,Hawaii Volcanoes NP,19.419700,-155.240000,1199.0
HWF187,Huntington Wildlife Forest,43.973044,-74.223317,497.0
IRL141,Indian River Lagoon,27.849215,-80.455595,2.0
JOT403,Joshua Tree NP,34.069569,-116.388933,1244.0
KEF112,Kane Exp. Forest,41.598119,-78.767866,618.0
KIC003,Kickapoo Tribe of Indians of the Kickapoo Reservation in Kansas,39.853900,-95.657800,367.0
KNZ184,Konza Prairie,39.102160,-96.609583,346.0
KVA428,Kobuk Valley NP,67.093100,-157.868900,88.0
LAV410,Lassen Volcanic NP,40.539991,-121.576462,1756.0
LCW121,Lilley C. Woods,37.130000,-82.990000,335.0
LRL117,Laurel Hill,39.988309,-79.251573,609.0
LYE145,Lye Brook,43.050884,-73.061334,725.0
LYK123,Lykens,40.916981,-82.998206,303.0
MAC426,Mammoth Cave NP,37.131794,-86.142953,243.0
MCK131,Mackville,37.704678,-85.048706,293.0
MCK231,Mackville Collocated,37.704678,-85.048706,293.0
MEV405,Mesa Verde NP,37.198398,-108.490462,2165.0
MKG113,M.K. Goddard,41.426847,-80.145247,377.0
MOR409,Mount Rainier NP,46.758380,-122.124290,415.0
NCS415,North Cascades NP,48.540510,-121.445652,109.0
NEC602,Newcastle,43.873000,-104.191900,1468.0
NIC001,Nicks Lake,43.680500,-74.989100,525.0
NPT006,Nez Perce Tribe,46.275600,-116.021600,945.0
OLY421,Olympic NP,48.097500,-123.425600,125.0
ONL102,Oak Ridge,35.960000,-84.290000,341.0
OXF122,Oxford,39.531115,-84.723547,284.0
PAL190,Palo Duro,34.880610,-101.664703,1053.0
PAR107,Parsons,39.090434,-79.661742,510.0
PAR207,Parsons Collocated,39.090434,-79.661742,510.0
PBF129,Perryville,37.680000,-84.970000,279.0
PED108,Prince Edward,37.165222,-78.307067,149.0
PET427,Petrified Forest,34.822508,-109.892485,1723.0
PIN414,Pinnacles NM,36.483235,-121.156876,335.0
PND165,Pinedale,42.929031,-109.787796,2386.0
PNF126,Cranberry,36.105435,-82.045015,1216.0
POF425,Poker Flats - Yukon Flats NM,65.117800,-147.433300,495.0
PRK134,Perkinstown,45.206525,-90.597209,462.0
PSU106,Penn State,40.720902,-77.931759,364.0
QAK172,Quaker City,39.942714,-81.337914,371.0
RCK163,Reynolds Creek,43.210000,-116.750000,1198.0
RCK263,Reynolds Creek Collocated,43.210000,-116.750000,1198.0
RED004,"Red Lake Band of Chippewa Indians, Minnesota",47.863800,-94.835200,372.0
ROM206,Rocky Mtn NP Collocated,40.278129,-105.545635,2742.0
ROM406,Rocky Mtn NP,40.278129,-105.545635,2743.0
RTP101,Res. Triangle Pk.,35.910000,-78.880000,91.0
SAL133,Salamonie Reservoir,40.816038,-85.661407,250.0
SAN189,"Santee Sioux Nation, Nebraska",42.829154,-97.854128,434.0
SAV164,Saval Ranch,41.290000,-115.860000,1873.0
SEK402,Sequoia NP - Lookout Pt,36.429200,-118.762500,1225.0
SEK430,Sequoia NP - Ash Mountain,36.489469,-118.829153,510.0
SHE604,Sheridan,44.930000,-106.850000,1115.0
SHN418,Shenandoah NP - Big Meadows,38.523100,-78.434710,1073.0
SND152,Sand Mountain,34.289001,-85.970065,349.0
SPD111,Speedwell,36.469830,-83.826511,361.0
STK138,Stockton,42.287216,-89.999950,281.0
SUM156,Sumatra,30.110226,-84.990380,16.0
SUM256,Sumatra Collocated,30.110226,-84.990380,16.0
THR422,Theodore Roosevelt NP,46.894844,-103.377719,850.0
UIN162,Uinta,40.550000,-110.320000,2500.0
UMA009,Confederated Tribes of the Umatilla Indian Reservation,46.202600,-117.953900,681.0
UND002,Underhill,44.528300,-72.868800,399.0
UVL124,Unionville,43.613572,-83.359869,202.0
VII423,Virgin Islands NP - Lind Pt,18.336400,-64.796400,80.0
VIN140,Vincennes,38.740792,-87.484923,136.0
VOY413,Voyageurs NP,48.412518,-92.829225,429.0
VPI120,Blue Grass Trail,37.323200,-80.457200,652.0
WEL149,Wellston,44.224900,-85.819800,295.0
WFM007,Whiteface Mountain Summit,44.390000,-73.860000,1415.0
WFM105,Whiteface Mountain,44.390000,-73.860000,570.0
WNC429,Wind Cave NP,43.557639,-103.483856,1292.0
WPA103,West Point A,41.350000,-74.050000,203.0
WPB104,West Point B,41.350000,-74.050000,203.0
WST109,Woodstock,43.944519,-71.700787,255.0
YEL408,Yellowstone NP,44.565356,-110.400338,2430.0
YOS404,Yosemite NP - Turtleback Dome,37.713251,-119.706196,1605.0
