# Site ID, Site Name, Latitude, Longitude, Altitude (m)
MN02,Red Lake,47.863800,-94.835200,372.0
MN18,Fernberg,47.946400,-91.496100,524.0
MS30,Coffeeville,34.002500,-89.799300,134.0
NC02,Cranberry,36.105400,-82.045000,1216.0
NC06,Beaufort,34.884600,-76.620700,2.0
NC25,Coweeta,35.060500,-83.430500,686.0
NC26,Candor,35.263200,-79.836500,198.0
NC30,Duke Forest,35.970900,-79.093300,174.0
NC35,Clinton Crops Research Station,35.025800,-78.278300,41.0
NC98,Duke Forest Flux Tower,35.974500,-79.099000,206.0
NE09,Homestead,40.285000,-96.824400,400.0
NE98,Santee,42.829200,-97.854100,443.0
NH02,Hubbard Brook,43.943300,-71.702900,250.0
NJ98,Washington Crossing CASTNET,40.312500,-74.872900,61.0
NM98,Navajo Lake,36.809700,-107.651500,1972.0
NM99,Farmington,36.735800,-108.238300,1634.0
NS01,Kejimkujik National Park,44.432800,-65.205600,155.0
NY16,Cary Institute,41.785800,-73.741400,128.0
NY20,Huntington Wildlife,43.973100,-74.223100,500.0
NY67,Ithaca,42.401400,-76.658900,503.0
NY91,Claryville,41.942300,-74.551900,754.0
NY94,Nick's Lake,43.683300,-74.983300,525.0
NY96,Cedar Beach-Southold,41.034700,-72.389100,1.0
NY98,Whiteface Mountain,44.393300,-73.859400,610.0
OH02,Athens Super Site,39.307800,-82.118200,275.0
OH09,Oxford,39.530900,-84.723800,284.0
OH27,Cincinnati,39.150000,-84.516600,194.0
OH32,Kenyon College,40.370000,-82.395500,312.0
OH54,Deer Creek State Park,39.635900,-83.260600,267.0
OH99,Quaker City,39.942700,-81.337900,371.0
OK98,Quapaw,36.922200,-94.838800,243.0
OK99,Stilwell,35.750800,-94.670000,299.0
PA00,Arendtsville,39.923100,-77.307800,269.0
PA29,Kane Experimental Forest,41.597800,-78.767500,618.0
PA56,M. K. Goddard,41.426800,-80.145200,377.0
PA96,Penn State - Fairbrook Park,40.720900,-77.931700,374.0
PA97,Laurel Hill,39.988300,-79.251500,608.0
PR20,El Verde,18.320600,-65.820000,380.0
SC05,Cape Romain National Wildlife Refuge,32.943000,-79.659200,1.0
SK27,Pinehouse,55.512100,-106.724500,404.0
SK28,Flat Valley,54.295300,-109.211900,500.0
TN01,Great Smoky Mountains NP - Look Rock,35.633100,-83.942200,793.0
TN04,Speedwell,36.469800,-83.827200,384.0
TN07,Edgar Evins,36.038900,-85.733000,302.0
TX41,Alabama-Coushatta,30.701500,-94.674000,105.0
TX43,Ca??nceta,34.880000,-101.665000,1057.0
UT01,Logan,41.666100,-111.891400,1370.0
UT09,Canyonlands National Park-Island in the Sky,38.458400,-109.821000,1797.0
UT97,Salt Lake City,40.711800,-111.960900,1297.0
VA13,Blue Grass Trail,37.323200,-80.457200,652.0
VA24,Prince Edward,37.165200,-78.307300,150.0
VT99,Underhill,44.528300,-72.868400,399.0
WA99,Mount Rainier National Park-Tahoma Woods,46.758200,-122.124300,424.0
WI01,Odanah,46.602200,-90.656100,188.0
WI06,UW Arboretum,43.041000,-89.428000,265.0
WI07,Horicon Marsh,43.466000,-88.621000,287.0
WI35,Perkinstown,45.206400,-90.597800,472.0
WI94,Bakken's Pond,43.179600,-90.133900,
WV05,Cedar Creek State Park,38.879400,-80.847600,210.0
WV18,Parsons,39.089700,-79.662200,505.0
WY06,Pinedale,42.929000,-109.787500,2388.0
WY92,Grand Targhee,43.792700,-110.959300,2461.0
WY93,Basin - Big Horn,44.280000,-108.041100,1241.0
WY94,Grand Tetons National Park,43.670900,-110.599500,2105.0
WY95,Brooklyn Lake,41.364700,-106.240800,3181.0
