# Site ID, Site Name, Latitude, Longitude, Altitude (m)
Birdsville_P-D,Birdsville,-25.898930,139.345960,46.5
Birdsville_P-S,Birdsville,-25.898930,139.345960,46.5
Birkenes_P-D,Birkenes,58.388450,8.252310,230.0
Birkenes_P-S,Birkenes,58.388450,8.252310,230.0
BonanzaCreek_P-D,Bonanza Creek,64.742805,-148.316269,353.0
BonanzaCreek_P-S,Bonanza Creek,64.742805,-148.316269,353.0
Bonanza_P-D,Bonanza,-21.825556,19.590278,1382.0
Bonanza_P-S,Bonanza,-21.825556,19.590278,1382.0
Bozeman_P-D,Bozeman,45.662204,-111.045013,1507.0
Bozeman_P-S,Bozeman,45.662204,-111.045013,1507.0
BrestMF_P-D,Brest Mf,48.444565,-4.411855,101.0
BrestMF_P-S,Brest Mf,48.444565,-4.411855,101.0
BrnoAirport_P-D,Brno Airport,49.156470,16.683330,238.0
BrnoAirport_P-S,Brno Airport,49.156470,16.683330,238.0
Brookhaven_P-D,Brookhaven,40.866000,-72.884700,37.0
Brookhaven_P-S,Brookhaven,40.866000,-72.884700,37.0
Brussels_P-D,Brussels,50.783332,4.350000,120.0
Brussels_P-S,Brussels,50.783332,4.350000,120.0
Bujumbura_P-D,Bujumbura,-3.380000,29.383833,863.0
Bujumbura_P-S,Bujumbura,-3.380000,29.383833,863.0
BukitKototabang_P-D,Bukit Kototabang,-0.201940,100.318050,864.5
BukitKototabang_P-S,Bukit Kototabang,-0.201940,100.318050,864.5
BureOPE_P-D,Bure Ope,48.562500,5.505000,393.0
BureOPE_P-S,Bure Ope,48.562500,5.505000,393.0
Burjassot_P-D,Burjassot,39.507000,-0.420200,104.0
Burjassot_P-S,Burjassot,39.507000,-0.420200,104.0
CARTEL_P-D,Cartel,45.379754,-71.931330,251.0
CARTEL_P-S,Cartel,45.379754,-71.931330,251.0
CARTSITE_P-D,Cart Site,36.606670,-97.486390,318.0
CATUCBamenda_P-D,Catuc Bamenda,5.949100,10.156300,1293.0
CATUCBamenda_P-S,Catuc Bamenda,5.949100,10.156300,1293.0
CCNY_P-D,Ccny,40.821313,-73.949036,100.0
CCNY_P-S,Ccny,40.821313,-73.949036,100.0
CEILAP-BA_P-D,Ceilap-Ba,-34.555425,-58.506411,26.0
CEILAP-BA_P-S,Ceilap-Ba,-34.555425,-58.506411,26.0
CEILAP-Bariloche_P-D,Ceilap-Bariloche,-41.146944,-71.163333,840.0
CEILAP-Comodoro_P-D,Ceilap-Comodoro,-45.792153,-67.462875,49.0
CEILAP-Comodoro_P-S,Ceilap-Comodoro,-45.792153,-67.462875,49.0
CEILAP-Neuquen_P-D,Ceilap-Neuquen,-38.952220,-68.136660,271.0
CEILAP-Neuquen_P-S,Ceilap-Neuquen,-38.952220,-68.136660,271.0
CEILAP-RG_P-D,Ceilap-Rg,-51.600503,-69.319250,19.0
CEILAP-RG_P-S,Ceilap-Rg,-51.600503,-69.319250,19.0
CLUJUBB_P-D,Cluj Ubb,46.768333,23.551389,405.0
CLUJUBB_P-S,Cluj Ubb,46.768333,23.551389,405.0
CRPSMMalindi_P-D,Crpsm Malindi,-2.996000,40.194500,12.0
CUIABA-MIRANDA_P-D,Cuiaba-Miranda,-15.730910,-56.070860,210.0
CUIABA-MIRANDA_P-S,Cuiaba-Miranda,-15.730910,-56.070860,210.0
CUT-TEPAK_P-D,Cut-Tepak,34.674806,33.042750,22.0
CUT-TEPAK_P-S,Cut-Tepak,34.674806,33.042750,22.0
Cabauw_P-D,Cabauw,51.971000,4.927000,-0.7
Cabauw_P-S,Cabauw,51.971000,4.927000,-0.7
CabodaRoca_P-D,Cabo Da Roca,38.781722,-9.497667,136.0
CabodaRoca_P-S,Cabo Da Roca,38.781722,-9.497667,136.0
CachoeiraPaulista_P-D,Cachoeira Paulista,-22.689000,-45.006000,574.0
CachoeiraPaulista_P-S,Cachoeira Paulista,-22.689000,-45.006000,574.0
CaillouelCOBIACC_P-D,Caillouel Cobiacc,49.619914,3.126810,53.0
CaillouelCOBIACC_P-S,Caillouel Cobiacc,49.619914,3.126810,53.0
CairoEMA2_P-D,Cairo Ema 2,30.080767,31.290067,70.0
CairoEMA2_P-S,Cairo Ema 2,30.080767,31.290067,70.0
CalTech_P-D,Caltech,34.136730,-118.126167,260.0
CalTech_P-S,Caltech,34.136730,-118.126167,260.0
Camaguey_P-D,Camaguey,21.422300,-77.849900,122.0
Camaguey_P-S,Camaguey,21.422300,-77.849900,122.0
CamborneMO_P-D,Camborne Mo,50.217820,-5.326560,87.0
