# Site ID, Site Name, Latitude, Longitude, Altitude (m)
#1.China Agric.University,China Agricultural Unviversity,40.020000,116.280000,
#2.Zhengzhou,Zhengzhou,34.750000,113.370000,
#22.Fenghua,Fenghua,29.610000,121.530000,
#4.Nanjing,Nanjing,31.840000,118.850000,
#5.Baiyun,Baiyun,23.160000,113.270000,
#6.Wenjiang,Wenjiang,30.550000,103.840000,
#7.Shangzhuang,Shangzhuang,40.110000,116.200000,
