site_id,site_name,latitude,longitude,altitude,area_classification
NO0763R,Dalelva,69.683333,30.366667,10.0,rural
NO0796R,Valle,59.052311,7.566513,250.0,rural
NO0797R,Lardal,59.466667,9.85,210.0,rural
NO0798R,Fagernes,60.983333,9.25,354.0,urban-suburban
NO0799R,Selbu,63.283333,11.1833333,300.0,rural
NO0802R,Kårvatn 2,62.785793,8.88331,260.0,rural
NO0970R,Vårli,63.45791,8.60489,40.0,rural
NO0971R,Terningvatn,63.51667,9.50001,90.0,nan
NO0972R,Solem,63.63333,10.00001,178.0,rural
NO0977R,Tjeldbergodden,63.416149,8.758665,90.0,rural
NO1006R,Sandvik,59.282715,5.504831,73.0,urban-suburban
NO1007R,Årvik2,59.285862,5.562302,0.0,rural
NO1010R,Gismarvik,59.315773,5.39875,0.0,rural
NO1011R,Bokn,59.223824,5.471057,63.0,rural
NO1078R,Førde,61.437469,6.037209,136.0,rural
NO1200R,Tangen,63.716667,11.216667,5.0,urban-suburban
NO1218R,Brekkebygda,60.3,9.733333,390.0,rural
NO1241R,Karpbukt,69.666667,30.366667,20.0,rural
NO1479U,Skøyen,59.919786111,10.689769444,3.0,urban-centre
NP0001G,Nepal Climate Observatory - Pyramid,27.9578,86.8149,5079.0,rural
PR0100C,Cape San Juan,18.381,-65.618,65.0,rural
RO0007R,Rado-Bucharest I,44.348,26.029,93.0,urban-suburban
RO0010R,Rado-Bucharest Ii,44.344,26.012,77.0,urban-suburban
RU0100R,Tiksi,71.5861663818,128.918823242,8.0,rural
SE0001R,Ekeröd,55.9,13.716667,140.0,rural
SE0004R,Ryda Kungsgård,59.766667,17.133333,86.0,rural
SE0006R,Ekerum,56.8,16.516667,0.0,urban-suburban
SE0024U,Stockholm (Hornsgatan 108),59.317111,18.048444,42.0,urban-centre
SE0025U,Stockholm (Torkel Knutssonsgatan),59.316028,18.057861,38.0,urban-centre
SE0053R,Rickleå,64.166667,20.933333,16.0,urban-suburban
TW0100R,Lulin,23.47,120.87,2862.0,rural
US0008R,Barrow,71.3230133057,-156.611465454,11.0,rural
US0035R,Bondville,40.05,-88.36667,213.0,urban-suburban
US0901R,Boulder Table Mountain,40.12498,-105.2368,1689.0,rural
US1200R,Mauna Loa,19.5362300873,-155.576156616,3397.0,rural
US3446C,"Appalachian State University,Boone (Nc)",36.2,-81.7,1076.0,urban-suburban
US6001R,Samoa (Cape Matatula),-14.2474746704,-170.56451416,77.0,rural
US6002C,Southern Great Plains E13,36.605,-97.484999,318.0,rural
US6004G,South Pole,-89.9969482422,-24.7999992371,2841.0,rural
US6005G,Trinidad Head,41.0541000366,-124.151000977,107.0,rural
US9050R,"Steamboat Springs,Colorado (Storm Peak Laboratory)",40.445,-106.74,3220.0,rural
VN0001R,Pha Din,21.5731,103.5157,1466.0,rural
ZA0001G,Cape Point,-34.35348,18.48968,230.0,rural
